report_date_name,report_type,report_date,notice_date,revenue,revenue_yoy_pct,parent_net_profit,parent_net_profit_yoy_pct,deducted_net_profit,deducted_net_profit_yoy_pct,roe_pct,gross_margin_pct,net_margin_pct,operating_cash_flow,cashflow_to_net_profit,debt_ratio_pct,eps_basic,book_value_per_share,total_equity,total_shares
2026一季报,一季报,2026-03-31,2026-04-24,389262537.93,-3.167383693751,63926923.65,-46.467781767057,58568162.17,-48.163827134537,2.38,53.3890611219,16.4225727937,88233458.95,1.380223760384,36.0972954067,0.16,6.645810018835,2718399714.53,406183234
2025年报,年报,2025-12-31,2026-04-17,1697477562.55,15.025436216157,449210068.02,26.61221960679,436705835.26,24.429538197191,22.05,59.6670853539,26.4633876718,421496354.11,0.938305670592,37.0543145477,1.12,6.495838092748,2657562271.93,406183234
2025三季报,三季报,2025-09-30,2025-10-31,1237052606.36,13.666005213663,353540642.52,24.576069406979,342009338.41,21.464348917466,14.37,60.9227966406,28.5792730804,351468118,0.994137804058,37.5296401522,0.87,6.209317254225,2541178900.45,406183234
2025中报,中报,2025-06-30,2025-08-29,821967093.05,12.496983936394,234897927.99,24.553442047145,226300560.95,20.943133010476,9.59,60.1100634378,28.5775343047,215360022.22,0.91682384797,37.7515180186,0.58,5.933767226919,2429251792.63,406183234
2025一季报,一季报,2025-03-31,2025-04-26,401995270.58,19.775785464175,119417662.41,45.304940265392,112987049.26,37.507663994898,4.97,60.733580397,29.7062356574,25705558.93,0.215257595997,37.3737313674,0.3,5.961645575265,2440575900,406183234
2024年报,年报,2024-12-31,2025-04-26,1475741034.67,16.887519786336,354792033.04,22.587513355959,350966371.48,34.251136926852,17.35,58.5607439779,24.0416187329,332405825.62,0.936903297326,39.8691065956,0.89,5.693188433068,2331528721.53,406183234
2024三季报,三季报,2024-09-30,2024-10-25,1088322409.18,17.971683683124,283794989.04,22.037851482939,281571787.49,44.495652306452,13.75,58.2228902222,26.076370995,301485784.55,1.062336532332,38.5461838209,0.7,5.368686775243,2268208611.64,406183234
2024中报,中报,2024-06-30,2024-08-29,730657004.56,32.209719022036,188592080.74,96.660898585196,187113195.53,96.965043084102,9.26,57.0194362635,25.8113012758,167321378.96,0.887213176203,27.5186537609,0.46,5.120320101454,2079848423.61,406183234
2024一季报,一季报,2024-03-31,2024-04-29,335623155.4,11.083497980175,82184172.26,79.136938405963,82167819.58,87.434720693306,3.14,53.6807961403,24.4870387927,89426909.65,1.088128129673,23.4351753498,0.2,5.065116917367,2057425166.25,406183234
2023年报,年报,2023-12-31,2024-04-29,1262530882.14,25.241577927518,289419389.73,37.188582534308,261425250.85,26.376252792376,16.09,55.9172909603,22.8960354395,385605552.66,1.333954389407,23.5773669141,0.71,4.843942416081,1967585189.7,406183234
2023三季报,三季报,2023-09-30,2023-10-31,922528504.47,19.971247124873,232546693.99,24.760544570515,194865231.58,6.676101692469,13.14,55.6389204413,25.2272911723,288896804.19,1.241344498588,21.0385795972,0.57,4.600278694642,1868610204.37,406183234
2023中报,中报,2023-06-30,2023-08-30,552649994.24,8.589151916016,95897090.93,-17.853111530489,94998174.6,-15.898171687485,5.57,49.7930744229,17.5245520853,147572652.36,1.523732696005,18.9995776566,0.24,4.253637906449,1738244558.86,406183234
